order_id,customer_id,order_date,product_category,quantity,revenue,discount,cost_of_goods,shipping_cost,delivery_region_cost,payment_processing_fee,order_status,refund_amount,net_revenue,gross_margin
240,35,01-04-2022,Home,1,10938.05,1342.1,4818.99,176.61,50.86,315.34,Completed,0,9595.95,4600.35
241,35,22-04-2022,Home,2,3409.17,1162.53,1966.4,119.73,36.27,89.19,Completed,0,2246.64,160.51
242,35,01-07-2022,Beauty,1,1679.15,453.54,859.79,158.7,55.7,40.72,Completed,0,1225.61,207.12
243,35,10-08-2022,Fashion,1,1523.63,208.43,539.36,121.07,34.63,41.22,Completed,0,1315.2,654.77
244,35,14-08-2022,Beauty,1,2190.67,656.11,994.83,133.3,50.01,61.71,Completed,0,1534.56,406.43
245,35,23-08-2022,Home,2,2000.94,672.12,1031.51,187,57.07,58.06,Completed,0,1328.82,110.31
246,35,30-10-2022,Beauty,3,2220.39,815.99,1140.47,118.17,31.88,59.1,Completed,0,1404.4,145.76
247,35,29-11-2022,Beauty,2,3865.44,671.04,1789.18,188.48,53.14,91.77,Completed,0,3194.4,1216.74
248,35,02-12-2022,Electronics,1,1118.19,405.12,685.51,136.65,48.57,23.15,Completed,0,713.07,-109.09
249,35,31-12-2022,Home,1,3021.78,1092.98,1586.78,133.35,44.26,82.98,Completed,0,1928.8,208.67
250,35,13-01-2023,Home,1,1277.57,232.13,566.34,149.94,33.57,32.66,Completed,0,1045.44,329.16
251,35,06-02-2023,Grocery,2,747.87,193.03,507.37,149.27,32.99,19.42,Completed,0,554.84,-101.8
252,35,02-05-2023,Fashion,1,2646.55,317.85,1259.72,164.12,49.29,69.1,Completed,0,2328.7,904.86
253,35,04-07-2023,Home,3,5305.25,1414.91,2388.2,156.28,38.79,147.3,Returned,3890.34,0,-2544.48
254,35,23-07-2023,Beauty,1,1884.8,507.39,849.58,158.22,50.4,43.21,Completed,0,1377.41,369.61
255,35,06-08-2023,Beauty,2,2147.7,668.15,817.61,136.69,44.03,45.65,Completed,0,1479.55,525.25
256,35,24-09-2023,Electronics,3,755.39,154.33,424.58,114.45,35.68,18.71,Returned,601.06,0,-539.03
257,35,01-10-2023,Beauty,1,2418.24,322.11,1170.82,133.01,29.46,55.97,Completed,0,2096.13,792.3
258,37,18-01-2021,Grocery,3,1976.05,448.76,1316.48,116.07,38.19,49.76,Completed,0,1527.29,94.74
259,37,21-02-2021,Fashion,1,458.58,73.05,206.92,107.42,27.67,10.65,Completed,0,385.53,71.19
260,38,07-01-2021,Beauty,1,228.06,62.6,99.74,61.09,14.74,5.62,Completed,0,165.46,4.63
261,38,21-01-2021,Home,1,466.57,72.5,255.98,79.22,24.01,9.46,Completed,0,394.07,58.87
262,39,20-01-2021,Electronics,1,1244.14,105.38,728.67,101.25,34.32,35.49,Completed,0,1138.76,308.84
263,39,17-02-2021,Grocery,1,800.14,90.42,512.86,71.24,16.26,17.53,Returned,709.72,0,-584.1
264,39,24-02-2021,Beauty,1,1630.09,193,634.12,142.18,54.47,45.72,Completed,0,1437.09,660.79
265,40,14-02-2021,Grocery,2,157.54,19.17,106.96,115.6,44.85,3.88,Returned,138.37,0,-222.56
266,40,11-07-2021,Home,1,615.34,112.24,330.54,117.12,27.08,14.89,Returned,503.1,0,-447.66
267,40,06-10-2021,Home,1,462.05,96.85,252.7,92.26,32.19,11.37,Completed,0,365.2,20.24
268,40,29-10-2021,Grocery,4,477.2,60.13,302.28,118.02,39.87,10.85,Completed,0,417.07,-3.23
269,40,13-12-2021,Home,3,660.11,149.84,291.62,70.74,23.01,13.52,Completed,0,510.27,147.91
270,40,20-12-2021,Grocery,3,691.34,130.04,449.64,81.56,17.53,15.06,Completed,0,561.3,30.1
271,40,07-01-2022,Fashion,2,230.56,48.09,93.73,100.15,39.19,6.55,Completed,0,182.47,-11.41
272,40,03-02-2022,Fashion,1,477.08,47.61,225.14,80.67,17.57,9.98,Completed,0,429.47,123.66
273,40,02-01-2023,Grocery,1,703.62,148.53,499.37,90.87,34.06,20.63,Completed,0,555.09,-35.15
274,41,10-01-2021,Beauty,5,685.49,108.58,324.41,69.08,20.63,18.42,Completed,0,576.91,183.42
275,42,02-02-2021,Fashion,1,3799.72,472.69,1672.01,97.44,31.95,87.56,Completed,0,3327.03,1557.58
276,42,07-02-2021,Beauty,4,1368.5,482.81,632.27,68.2,15.33,29.11,Completed,0,885.69,185.22
277,42,10-02-2021,Beauty,2,747.91,130.73,317.85,125.63,45.94,16.69,Completed,0,617.18,173.7
278,42,24-02-2021,Electronics,1,480.58,126.54,303.69,71.34,17.97,10.66,Returned,354.04,0,-375.03
279,42,04-04-2021,Beauty,1,2871.76,880.19,1289.79,128.97,32.67,84.92,Completed,0,1991.57,572.81
280,42,12-04-2021,Home,1,2184.49,737.05,1199.65,102.81,31.08,59.12,Completed,0,1447.44,144.98
281,42,18-04-2021,Fashion,1,11095.06,3791.18,3932.48,92.33,25.86,309.91,Completed,0,7303.88,3279.07
282,42,14-05-2021,Beauty,1,3272.12,670.78,1361.08,109.79,38.55,68.68,Completed,0,2601.34,1130.47
283,42,17-05-2021,Fashion,3,2030.85,353.57,886.66,114.17,39.29,47.71,Completed,0,1677.28,676.45
284,42,21-05-2021,Fashion,2,1150.83,397.61,541.3,88.45,23.23,27.27,Completed,0,753.22,123.47
285,42,26-05-2021,Beauty,2,3136.96,1016.38,1487.11,60.21,15.72,68.41,Completed,0,2120.58,573.26
286,42,22-07-2021,Grocery,1,1879.44,467.79,1186.5,82.14,16.69,47.91,Completed,0,1411.65,143.01
287,42,11-08-2021,Fashion,2,1932.92,411.71,685.6,109.59,42.41,50.23,Completed,0,1521.21,726.02
288,42,04-09-2021,Home,3,595.21,111.01,306.56,89.3,21.73,17.28,Completed,0,484.2,88.34
289,42,19-09-2021,Grocery,3,1568.31,444.15,1018.13,65.46,19.29,33.62,Completed,0,1124.16,40.57
290,42,23-09-2021,Beauty,2,920.73,136.64,384.16,63.53,21.47,25.29,Completed,0,784.09,336.4
291,42,14-11-2021,Fashion,1,5127.38,1127.51,1807.8,110.6,36.79,130.75,Completed,0,3999.87,2081.47
292,42,26-11-2021,Grocery,2,4749.22,847.26,2864.47,112.88,35.38,117.9,Completed,0,3901.96,924.61
293,42,05-12-2021,Fashion,1,2979.87,502.11,1100.16,125.65,34.26,60.1,Completed,0,2477.76,1251.95
294,42,29-12-2021,Grocery,1,2630.3,500.02,1583.49,88.56,29.02,56.29,Completed,0,2130.28,458.23
295,42,14-01-2022,Fashion,2,1281.26,188.86,624.09,88.39,26.85,30.25,Cancelled,0,1092.4,379.92
296,42,13-02-2022,Home,5,4307.5,648.71,2322.16,127.72,50.71,124.3,Completed,0,3658.79,1208.91
297,42,08-06-2022,Grocery,4,1532.28,548.71,1021.14,118.49,31.49,37.77,Completed,0,983.57,-156.06
298,42,17-06-2022,Grocery,1,1568.24,227.39,974.73,128.92,31.41,35.47,Returned,1340.85,0,-1103.65
299,42,30-06-2022,Electronics,1,630.71,169.72,359.71,80.51,31.64,18.39,Returned,460.99,0,-440.22
300,42,20-07-2022,Beauty,2,4507.87,1035.46,1941.4,70.09,15.18,117.95,Completed,0,3472.41,1460.92
301,42,02-08-2022,Fashion,3,2029.93,737.68,895.19,75.54,15.81,43.81,Completed,0,1292.25,321.52
302,42,09-08-2022,Fashion,1,5601.25,1779.52,2515.21,124.17,28.66,118.31,Completed,0,3821.73,1182.35
303,42,30-08-2022,Beauty,2,1806.34,482.29,867.47,110.43,42.52,52.7,Completed,0,1324.05,346.15
304,42,04-09-2022,Home,1,2175.39,428.99,1058.88,71.76,14.97,57.39,Completed,0,1746.4,615.76
305,42,12-09-2022,Fashion,2,985.18,128.57,399.39,80.3,21.21,22.63,Returned,856.61,0,-479.69
306,42,20-10-2022,Electronics,4,3540.66,617.14,2369.39,89.84,21.35,106.07,Completed,0,2923.52,464.29
307,42,07-11-2022,Beauty,1,2863.65,358.82,1201.74,70.82,14.6,77.42,Completed,0,2504.83,1232.27
308,42,29-11-2022,Beauty,1,4293.07,1042.79,1932.41,129.8,48.67,119.66,Completed,0,3250.28,1188.07
309,42,03-12-2022,Electronics,1,2053.71,753.92,1415.15,63.61,13.52,51.94,Returned,1299.79,0,-1478.76
310,43,30-01-2021,Electronics,4,967.23,18.67,630.92,120.07,28.2,28.66,Completed,0,948.56,197.57
311,43,02-03-2021,Grocery,1,540.16,0.05,351.31,104.77,40.86,12.11,Completed,0,540.11,84.03
312,45,16-01-2021,Fashion,1,313.86,58.32,113.46,69.57,17.24,7.44,Cancelled,0,255.54,72.51
313,46,24-01-2021,Fashion,2,347.39,50.48,136,79.72,25.24,9.27,Completed,0,296.91,81.19
314,46,18-03-2021,Electronics,3,335.23,109.08,226.93,101.29,36.65,8.24,Returned,226.15,0,-328.22
315,46,03-04-2021,Home,1,786.19,118.16,443.71,105.81,27.85,21.25,Completed,0,668.03,118.51
316,46,24-05-2021,Electronics,1,926.42,292.01,578.54,96.07,25.09,21.21,Completed,0,634.41,-40.2
317,46,18-07-2021,Electronics,3,388.59,48.07,235.81,124.4,44.36,10.48,Completed,0,340.52,-19.69
318,46,03-10-2021,Beauty,2,747.51,189.19,326.13,112.72,42.67,15.1,Returned,558.32,0,-438.85
319,48,15-01-2021,Grocery,1,327.57,10.61,202.51,68.42,26.64,7.99,Returned,316.96,0,-270.93
320,48,05-04-2021,Beauty,1,1102.75,61.2,436.76,100.72,38.02,23.77,Completed,0,1041.55,504.07
321,48,18-05-2021,Home,1,482.12,0.67,255.43,97.73,27.76,10.94,Completed,0,481.45,128.29
322,48,04-08-2021,Home,3,257.95,29.17,145.92,78.96,18.57,5.29,Completed,0,228.78,3.9
323,49,13-01-2021,Fashion,1,615.8,10.28,304.24,65.43,17.26,17.43,Completed,0,605.52,235.85
324,49,25-01-2021,Home,2,1520.93,151.33,760.56,83.75,32.35,39.59,Completed,0,1369.6,525.29
325,49,07-02-2021,Fashion,3,789.69,4.42,320.89,65.07,13.3,20.04,Completed,0,785.27,399.31
326,50,20-01-2021,Grocery,4,1446.84,166.68,946.22,184.98,54.71,32.81,Completed,0,1280.16,148.96
327,51,12-01-2021,Grocery,2,830.49,163.61,593.86,140.04,54.12,21.48,Completed,0,666.88,-67.02
328,51,17-02-2021,Beauty,2,411.58,113.88,184.34,149.4,53.92,9.1,Completed,0,297.7,-36.04
329,51,24-03-2021,Electronics,2,150,52.59,91.94,174.48,67.96,4.16,Completed,0,97.41,-169.01
330,52,24-01-2021,Grocery,3,4500.7,541.43,3080.26,121.23,31.49,124.22,Completed,0,3959.27,757.78
331,52,20-02-2021,Beauty,1,2208.07,446.03,1134.61,125.95,35.25,45.68,Returned,1762.04,0,-1260.56
332,52,14-03-2021,Fashion,1,5694.58,1112.15,2360.82,96.66,30.63,167.74,Completed,0,4582.43,2124.95
333,52,12-04-2021,Grocery,3,1926.69,584.17,1352.94,119.59,44.61,53.89,Completed,0,1342.52,-130.01
334,52,24-04-2021,Electronics,1,709.13,101.62,483.67,74.56,16.17,16.09,Completed,0,607.51,49.28
335,52,07-05-2021,Electronics,2,784.89,101.17,481.52,85.84,22.63,16.45,Completed,0,683.72,116.36
336,52,07-06-2021,Grocery,4,2729.75,955.41,1964.44,80.83,23.32,56.21,Completed,0,1774.34,-270.93
337,52,11-06-2021,Beauty,2,2253.62,698.4,978.93,123.58,47.1,45.34,Completed,0,1555.22,452.71
338,52,29-07-2021,Home,1,2170.35,725.55,993.24,113.42,43.47,64.95,Completed,0,1444.8,338.14
339,52,26-09-2021,Fashion,2,957.79,317.32,428,60.4,16.19,28.27,Completed,0,640.47,152.07
340,52,20-11-2021,Electronics,1,4599.88,1674.36,2795.73,105.17,23.24,123.96,Completed,0,2925.52,24.62
341,52,30-11-2021,Home,2,2313.99,763.39,1233.52,91.53,23.05,56.84,Completed,0,1550.6,225.55
342,52,06-12-2021,Home,2,2762.24,443.06,1279.55,92.72,32.89,61.39,Completed,0,2319.18,946.91
343,52,11-12-2021,Beauty,2,3001.8,840.5,1235.76,71.36,16.06,87.96,Completed,0,2161.3,854.18
344,52,19-12-2021,Fashion,1,4158.36,1287.84,1499.86,98.5,29.6,107.86,Completed,0,2870.52,1272.16
345,52,23-12-2021,Fashion,1,2314.76,783.78,934.83,82.6,28.63,66.13,Completed,0,1530.98,513.55
346,52,25-03-2022,Beauty,4,684.78,230.5,285.82,119.9,39.73,16.3,Completed,0,454.28,48.56
347,52,28-03-2022,Grocery,2,3505.57,1115.47,2165,68.14,14.01,80.98,Completed,0,2390.1,156.96
348,52,19-04-2022,Fashion,1,776.7,230.14,385.02,66.2,16.05,21.92,Completed,0,546.56,95.34
349,52,01-05-2022,Home,3,5087.25,1530.75,2575.73,97.8,32.43,121.68,Completed,0,3556.5,882.97
350,52,11-08-2022,Fashion,2,1105.1,373.63,529.06,89.37,33.98,25.88,Completed,0,731.47,113.04
351,52,22-08-2022,Home,1,4801.1,1262.69,2204.76,112.12,37.4,103.82,Completed,0,3538.41,1221.53
352,52,27-08-2022,Fashion,1,2851.42,749.92,1395.16,110.05,27.35,60.59,Completed,0,2101.5,596.29
353,52,05-09-2022,Fashion,1,609.61,221.41,218.31,94.1,19.31,17.05,Returned,388.2,0,-312.41
354,52,15-09-2022,Beauty,1,2376.83,571.39,1052.15,63.44,17.44,63.24,Returned,1805.44,0,-1115.59
355,52,24-09-2022,Fashion,2,1095.43,206.05,408.63,107.47,37.36,28.06,Completed,0,889.38,373.28
356,52,29-11-2022,Electronics,1,727.27,226.98,448.25,105.03,39.4,15.98,Returned,500.29,0,-553.28
357,52,06-12-2022,Home,2,1729,246.04,981.78,99.79,32.64,51.04,Completed,0,1482.96,401.39
358,52,20-12-2022,Electronics,3,868.29,313.97,590.13,79.16,28.96,22.41,Completed,0,554.32,-114.97
359,52,30-12-2022,Beauty,4,1010.38,197.93,512.93,98.68,33.86,23.64,Completed,0,812.45,200.84
360,52,06-01-2023,Grocery,1,927.14,285.56,629.35,76.66,27.16,27.52,Completed,0,641.58,-64.43
361,52,10-01-2023,Beauty,2,2630.74,707.67,1223.22,65.94,16.48,62.89,Completed,0,1923.07,633.91
362,52,14-04-2023,Fashion,2,3695.84,888.11,1692.75,69.44,24.3,94.25,Completed,0,2807.73,1045.54
363,53,08-01-2021,Grocery,2,150,16.44,91.83,101.59,31.44,4.46,Completed,0,133.56,-59.86
364,53,01-02-2021,Fashion,2,414.31,3.15,171.9,196.82,62.16,8.75,Completed,0,411.16,42.44
365,53,16-02-2021,Home,1,592.93,17.31,335.04,158.85,50.28,17.28,Completed,0,575.62,81.73
366,53,18-06-2021,Beauty,4,489.53,56.83,246.46,119.8,36.47,10.06,Completed,0,432.7,66.44
367,54,01-02-2021,Fashion,1,606.65,8.07,232.95,71.57,20.11,15.23,Completed,0,598.58,294.06
368,54,19-02-2021,Fashion,2,1146.91,94.96,432.15,108.44,35.29,32.61,Completed,0,1051.95,511.36
369,54,01-03-2021,Beauty,1,474.32,55.92,191.04,114.24,31.5,10.7,Completed,0,418.4,113.12
370,55,02-02-2021,Electronics,5,449.28,156.71,264.78,128.23,36.85,10.01,Completed,0,292.57,-100.44
371,55,08-02-2021,Electronics,1,763.68,193.67,476.85,95.56,37.94,17.15,Completed,0,570.01,-2.4
372,55,11-02-2021,Grocery,1,2427.69,561.04,1738.55,105.63,21.79,56.17,Completed,0,1866.65,22.47
373,55,21-02-2021,Grocery,2,2231.89,704.83,1569.98,126.97,44.21,55.11,Completed,0,1527.06,-169.89
374,55,21-03-2021,Fashion,1,2400.64,726.43,1140.8,108.83,42.24,67.48,Completed,0,1674.21,424.58
375,55,29-04-2021,Beauty,1,2466.09,377.31,1010.57,77.9,16.1,49.38,Completed,0,2088.78,1000.31
376,55,16-05-2021,Fashion,5,1785.06,553.73,803.15,118.23,44.54,37.74,Completed,0,1231.33,309.95
377,55,12-06-2021,Fashion,1,2107.34,540.11,885,115.43,41.81,45.73,Completed,0,1567.23,566.8
378,55,28-07-2021,Home,1,1226.21,327.64,634.02,105.76,38.15,28.01,Completed,0,898.57,158.79
379,55,07-08-2021,Fashion,1,1156.61,368.38,557.45,91.69,33.9,24.8,Completed,0,788.23,139.09
380,55,19-08-2021,Fashion,2,1252.59,320.54,442.91,99.53,37.94,28.99,Completed,0,932.05,389.61
381,55,08-09-2021,Home,1,2646.18,479.75,1492.8,74.07,18.74,64.54,Completed,0,2166.43,599.56
382,55,01-11-2021,Home,1,3378.46,579.07,1790.4,84.87,25.88,100.36,Completed,0,2799.39,924.12
383,55,16-11-2021,Home,1,3254.76,670.48,1868.29,88.23,21.63,82.79,Completed,0,2584.28,627.76
384,55,27-11-2021,Fashion,3,1381,201.07,688.66,114.62,38.54,35.01,Completed,0,1179.93,376.65
385,55,04-12-2021,Grocery,1,2218.67,592.16,1461.58,124.82,28.44,58.93,Completed,0,1626.51,40.11
386,55,12-12-2021,Grocery,1,2333.23,565.11,1424.68,67.13,26.2,64,Completed,0,1768.12,276.31
387,55,15-12-2021,Home,5,7461.75,1331.92,3647.45,117.7,24.88,214.07,Completed,0,6129.83,2364.68
388,55,27-12-2021,Electronics,2,3075.28,506.19,1693.02,119.66,35.57,82.38,Completed,0,2569.09,756.41
389,56,04-02-2021,Home,2,1850,416.44,869.32,95.45,20.36,49.92,Completed,0,1433.56,468.79
390,56,17-02-2021,Beauty,1,6695.19,618.64,3306.2,93.38,32.21,182.25,Completed,0,6076.55,2676.97
391,56,21-02-2021,Electronics,1,3499.04,448.93,2399.85,123.79,26.41,104.43,Completed,0,3050.11,526.47
392,56,03-03-2021,Home,1,1463.87,222.8,647.02,100.08,37.04,34.94,Completed,0,1241.07,493.97
393,56,24-03-2021,Fashion,1,2950.27,584.15,1034.94,117.25,33.56,86.57,Completed,0,2366.12,1213.93
394,56,25-04-2021,Grocery,1,3120.64,547.67,1968.51,105.14,37.17,74.18,Completed,0,2572.97,499.32
395,56,30-04-2021,Electronics,2,1380.5,210.39,866.09,95.79,34.87,27.62,Completed,0,1170.11,208.23
396,56,28-05-2021,Electronics,1,763.64,106.22,437.13,76.32,25.3,21.14,Completed,0,657.42,143.97
397,56,05-06-2021,Grocery,1,2744.39,267.58,1648.7,97.53,23.98,70.65,Completed,0,2476.81,730.58
398,56,08-06-2021,Fashion,1,1451,318.64,643.35,104.51,30.28,41.82,Completed,0,1132.36,384.5
399,56,07-07-2021,Fashion,2,299.58,66.9,146.66,118.68,43.59,7.86,Completed,0,232.68,-32.66
400,56,19-07-2021,Home,2,4933.21,716.8,2223.52,87.64,24.24,117.81,Completed,0,4216.41,1905.25
401,56,14-08-2021,Fashion,3,1165.5,94.52,537.26,76.04,27,31.83,Completed,0,1070.98,457.68
402,56,20-08-2021,Electronics,2,2163.83,247.11,1223.97,94.79,28.87,59.83,Completed,0,1916.72,597.96
403,56,25-08-2021,Beauty,1,3116.77,707.51,1556.21,65.39,20,91.32,Completed,0,2409.26,787.66
404,56,21-09-2021,Fashion,2,1969.98,466.1,889.61,111.47,40.2,42.7,Completed,0,1503.88,502.8
405,56,24-09-2021,Beauty,1,1734.98,175.58,710.23,68.32,16.95,43.14,Completed,0,1559.4,780.85
406,56,11-10-2021,Fashion,1,919.28,173.19,382.82,60.47,19.6,24.19,Completed,0,746.09,302.8
407,56,17-10-2021,Beauty,1,835.8,187.64,323.37,125.01,48.67,19.68,Completed,0,648.16,199.78
408,56,28-10-2021,Home,2,4650.49,899.4,2681.7,60.57,18.47,136.79,Completed,0,3751.09,1008.82
409,56,11-11-2021,Grocery,1,5196.01,837.08,3417.03,97.55,28.3,138.68,Completed,0,4358.93,844.35
410,56,12-12-2021,Beauty,1,2701.92,626.58,1284.83,100.58,34.71,63.38,Completed,0,2075.34,689.93
411,56,16-12-2021,Grocery,1,1806.4,272.22,1224.79,126.64,50.03,43.08,Completed,0,1534.18,182.75
412,56,01-01-2022,Electronics,2,3042.56,699.48,2086.71,103,20.96,67.34,Completed,0,2343.08,153.37
413,56,11-01-2022,Fashion,1,4258.08,950.83,1541.75,92.89,27.8,125.34,Completed,0,3307.25,1672.61
414,56,18-02-2022,Fashion,5,2018.34,251.08,954.06,81.95,17.72,43.21,Completed,0,1767.26,731.25
415,56,14-03-2022,Home,1,3062.32,702.5,1459.94,97.84,29.5,62.46,Completed,0,2359.82,802.04
416,56,08-04-2022,Grocery,1,5008.29,871.44,3347.33,82.38,20.63,142.87,Completed,0,4136.85,707.14
417,56,18-04-2022,Fashion,2,2690.06,619.79,951.62,98.21,31.4,54.25,Completed,0,2070.27,1020.44
418,56,10-05-2022,Electronics,4,1169.51,218.82,686.94,60.34,17.92,31.14,Completed,0,950.69,203.41
419,56,25-06-2022,Electronics,4,3638.5,373.31,2546.73,74.17,17.57,91.73,Completed,0,3265.19,644.29
420,56,03-07-2022,Electronics,2,547.81,75.87,305.43,116.81,43.22,11.56,Completed,0,471.94,49.7
421,56,06-07-2022,Beauty,1,5019.93,548.18,2103.34,61.98,15.34,144.97,Completed,0,4471.75,2306.43
422,56,17-07-2022,Home,2,691.47,135.39,306.18,80.95,17.96,14.35,Completed,0,556.08,168.95
423,56,23-07-2022,Electronics,2,12768.2,2114.41,7447.64,90.13,23.93,350.96,Completed,0,10653.79,3116.02
424,56,05-08-2022,Fashion,1,2245.63,385.8,838.37,79.07,21.39,64.6,Completed,0,1859.83,942.39
425,56,22-08-2022,Grocery,1,5277.38,841.21,3377.41,93.56,30.53,113.96,Completed,0,4436.17,965.2
426,56,22-09-2022,Fashion,1,1269.61,285.41,495.88,109.75,38.45,37.48,Completed,0,984.2,378.57
427,56,01-10-2022,Beauty,1,980.44,105.5,463.99,84.33,21.83,28.56,Completed,0,874.94,326.62
428,56,11-10-2022,Home,2,3080.36,750.38,1751.89,123.58,43.76,64.28,Completed,0,2329.98,454.51
429,56,20-10-2022,Home,4,1775.23,227.58,1020.77,65.94,15.97,45.42,Completed,0,1547.65,460.94
430,56,29-10-2022,Home,1,4050.74,885.9,2144.66,61.56,21.5,118.58,Completed,0,3164.84,958.62
431,56,07-11-2022,Grocery,2,1382.65,207.54,928.53,89.31,20.79,34.33,Completed,0,1175.11,157.27
432,57,18-01-2021,Electronics,2,377.8,28.3,234.92,83.7,33.08,9.44,Completed,0,349.5,30.88
433,57,05-03-2021,Electronics,2,765.35,25.49,429.27,63.51,19.55,15.93,Completed,0,739.86,247.08
434,57,15-03-2021,Fashion,2,2341.56,11.24,852.77,69.3,26.89,65.78,Returned,2330.32,0,-922.07
435,57,21-03-2021,Electronics,2,808.86,75.22,558.94,66.1,21.79,18.76,Completed,0,733.64,108.6
436,57,15-04-2021,Grocery,1,2236.43,140.45,1513.15,68.25,20.64,50.21,Completed,0,2095.98,514.58
437,57,16-05-2021,Electronics,1,2172.67,165.34,1212.61,118.76,41.02,58.14,Completed,0,2007.33,675.96
438,57,22-05-2021,Beauty,1,800.82,75.04,396.88,119.82,26.24,18.71,Returned,725.78,0,-516.7
439,57,12-06-2021,Electronics,2,1377.53,82.51,954.54,75.69,28.2,32.99,Returned,1295.02,0,-1030.23
440,57,27-06-2021,Fashion,4,2029.82,75.1,854.67,91.63,21.09,60.12,Completed,0,1954.72,1008.42
441,57,14-08-2021,Beauty,1,2036.97,72.92,988.82,128.03,35.38,47.99,Completed,0,1964.05,847.2
442,57,14-09-2021,Fashion,2,1312.05,55.76,610.29,62.1,24.24,29.98,Completed,0,1256.29,583.9
443,57,19-10-2021,Grocery,3,988.56,51.11,629.86,70.42,16.56,21.07,Completed,0,937.45,237.17
444,57,01-11-2021,Fashion,3,1681.14,51.61,728.26,118.74,25.65,40.51,Completed,0,1629.53,782.53
445,57,19-11-2021,Fashion,1,480.36,45.15,219.89,128.63,26.31,10.36,Completed,0,435.21,86.69
446,57,19-12-2021,Grocery,1,2537.2,183.95,1557.82,67.07,24.9,65.02,Completed,0,2353.25,728.36
447,57,06-01-2022,Fashion,2,3008.91,188.96,1405.26,74.63,23.75,72.28,Completed,0,2819.95,1340.06
448,57,08-02-2022,Beauty,1,936,16.94,375.11,61.07,18.83,25.41,Completed,0,919.06,482.88
449,57,28-02-2022,Home,1,695.62,67.48,358.83,123.33,28.62,16.68,Returned,628.14,0,-482.16
450,57,31-03-2022,Grocery,1,2407.4,159.61,1624.44,89.63,22.82,64.26,Completed,0,2247.79,533.72
451,57,03-07-2022,Fashion,1,1615.26,23.74,734.82,75.3,25.13,39.12,Completed,0,1591.52,781.4
452,57,23-07-2022,Home,1,5344.52,104.22,2297.22,124.95,43.64,110.59,Completed,0,5240.3,2818.13
453,57,26-07-2022,Electronics,4,5966.91,25.66,3469.71,96.89,22.42,143.86,Completed,0,5941.25,2374.65
454,57,13-09-2022,Electronics,2,1148.42,64.89,715.23,91.44,26.02,28.9,Returned,1083.53,0,-806.67
455,57,05-12-2022,Fashion,4,1148.16,30.66,498.97,99.36,32.57,27.41,Completed,0,1117.5,519.17
456,57,16-12-2022,Home,1,1586.77,179.62,689.92,88.73,31.89,34.89,Completed,0,1407.15,628.5
457,57,29-12-2022,Fashion,1,2134.37,176.94,847.71,78.08,18.35,62.12,Completed,0,1957.43,1031.64
458,57,10-01-2023,Fashion,1,847.21,57.86,348.51,82.86,20.1,17.19,Completed,0,789.35,357.98
459,57,05-02-2023,Grocery,2,2819.98,64.3,1762.06,92.61,23.72,82.66,Completed,0,2755.68,901.01
460,57,18-03-2023,Grocery,1,1133.03,134.6,698.37,66.81,26.23,29.18,Completed,0,998.43,233.25
461,57,07-05-2023,Electronics,2,1680.76,37.99,1014.46,124.05,40.05,50.36,Completed,0,1642.77,504.26
462,57,28-05-2023,Home,5,663.73,60.73,343.82,121.47,35.74,19.4,Completed,0,603,137.71
463,57,08-06-2023,Beauty,1,1137.09,89.26,524.77,96.91,23.39,31.62,Completed,0,1047.83,426.15
464,57,28-06-2023,Beauty,2,8083.12,717.78,3408.91,83.99,19.99,167.3,Completed,0,7365.34,3872.44
465,57,13-08-2023,Home,4,1394.46,165.38,631.06,90.14,23.26,40.06,Completed,0,1229.08,507.88
466,57,16-08-2023,Electronics,4,3631.89,328.32,2016.05,91.44,27.13,74.87,Completed,0,3303.57,1196.08
467,57,09-09-2023,Grocery,1,938.55,50.78,667.94,104.44,24.8,27.5,Completed,0,887.77,115.39
468,57,17-09-2023,Electronics,1,510.59,15.83,296.08,94.05,30.7,12.2,Completed,0,494.76,104.63
469,57,09-10-2023,Home,2,2170.74,226.41,988.17,128.61,26.47,52.84,Completed,0,1944.33,827.55
470,57,30-11-2023,Home,1,3165.76,198.49,1665.87,72.73,22.42,66.54,Completed,0,2967.27,1228.67
471,57,02-02-2024,Beauty,2,1892.53,77.03,911.9,126.41,28.81,42.1,Returned,1815.5,0,-1038.31
472,57,16-02-2024,Fashion,1,2571.49,208.55,1009.35,128.82,33.25,75.98,Completed,0,2362.94,1224.77
473,57,15-03-2024,Beauty,1,4293.5,330.17,1796.9,84,21.06,100.58,Completed,0,3963.33,2082.43
