customer_id,signup_date,acquisition_channel,acquisition_month,acquisition_campaign_id,region,device_type,first_order_date,customer_status,date_of_birth,gender
252,2021-01-26,Paid Ads,Jan-21,CAMP_00001,North,Web,2021-02-11,Inactive,1980-01-05,M
253,2021-01-05,Paid Ads,Jan-21,CAMP_00001,East,Web,2021-01-24,Inactive,1988-11-21,F
254,2021-01-30,Organic,Jan-21,CAMP_00002,East,Mobile,,Inactive,1997-12-24,M
255,2021-01-19,Paid Ads,Jan-21,CAMP_00001,North,Mobile,2021-01-23,Inactive,1992-10-31,F
256,2021-01-29,Referral,Jan-21,CAMP_00003,East,Mobile,,Inactive,1995-10-19,M
257,2021-01-06,Paid Ads,Jan-21,CAMP_00001,South,Mobile,,Inactive,1987-09-14,F
258,2021-01-14,Referral,Jan-21,CAMP_00003,West,Mobile,2021-01-30,Inactive,1980-03-06,M
259,2021-01-14,Paid Ads,Jan-21,CAMP_00001,Tier2,Web,2021-01-27,Inactive,1998-05-01,F
260,2021-01-22,Organic,Jan-21,CAMP_00002,South,Mobile,2021-02-01,Inactive,1971-12-28,M
261,2021-01-27,Organic,Jan-21,CAMP_00002,Tier2,Web,2021-02-01,Active,1987-01-02,F
262,2021-01-24,Influencer,Jan-21,CAMP_00004,East,Web,2021-02-28,Inactive,1997-04-22,M
263,2021-01-08,Paid Ads,Jan-21,CAMP_00001,North,Mobile,2021-01-25,Inactive,1988-04-12,F
264,2021-01-09,Paid Ads,Jan-21,CAMP_00001,South,Mobile,2021-01-14,Inactive,1970-03-28,Other
265,2021-01-18,Organic,Jan-21,CAMP_00002,South,Mobile,2021-01-20,Inactive,1985-01-15,F
266,2021-01-04,Influencer,Jan-21,CAMP_00004,South,Mobile,2021-01-05,Inactive,1991-06-02,M
267,2021-01-24,Influencer,Jan-21,CAMP_00004,South,Mobile,2021-01-27,Inactive,1996-05-28,Other
268,2021-01-07,Paid Ads,Jan-21,CAMP_00001,North,Mobile,2021-01-13,Inactive,1969-06-09,F
269,2021-01-26,Organic,Jan-21,CAMP_00002,West,Mobile,2021-01-27,Active,1990-11-18,F
270,2021-01-07,Paid Ads,Jan-21,CAMP_00001,West,Web,2021-01-10,Inactive,1985-07-05,F
271,2021-01-11,Influencer,Jan-21,CAMP_00004,Tier2,Mobile,2021-01-17,Inactive,1990-02-03,F
272,2021-01-08,Paid Ads,Jan-21,CAMP_00001,West,Mobile,2021-01-14,Inactive,1973-05-14,M
273,2021-01-20,Influencer,Jan-21,CAMP_00004,Tier2,Web,,Inactive,1991-05-25,F
274,2021-01-01,Paid Ads,Jan-21,CAMP_00001,South,Web,2021-01-04,Inactive,1990-07-04,M
275,2021-01-14,Organic,Jan-21,CAMP_00002,Tier2,Web,2021-01-15,Inactive,1990-09-30,F
276,2021-01-10,Organic,Jan-21,CAMP_00002,East,Mobile,,Inactive,1982-11-13,F
277,2021-01-01,Paid Ads,Jan-21,CAMP_00001,South,Mobile,2021-01-03,Inactive,1971-08-20,M
278,2021-01-29,Paid Ads,Jan-21,CAMP_00001,South,Mobile,2021-02-02,Inactive,1974-07-08,F
279,2021-01-17,Referral,Jan-21,CAMP_00003,North,Web,2021-02-07,Active,1996-09-26,M
280,2021-01-01,Referral,Jan-21,CAMP_00003,East,Web,,Inactive,1993-08-19,F
281,2021-01-17,Paid Ads,Jan-21,CAMP_00001,Tier2,Web,2021-02-03,Inactive,1980-07-27,F
282,2021-01-08,Organic,Jan-21,CAMP_00002,North,Mobile,2021-01-20,Active,1984-10-13,F
283,2021-01-09,Referral,Jan-21,CAMP_00003,South,Mobile,2021-01-17,Inactive,1998-12-21,M
284,2021-01-18,Organic,Jan-21,CAMP_00002,South,Mobile,2021-01-31,Inactive,1996-05-09,F
285,2021-01-16,Paid Ads,Jan-21,CAMP_00001,West,Mobile,2021-02-01,Inactive,1971-07-08,F
286,2021-01-05,Referral,Jan-21,CAMP_00003,Tier2,Mobile,,Inactive,1986-01-01,F
287,2021-01-27,Paid Ads,Jan-21,CAMP_00001,South,Mobile,2021-02-06,Inactive,1997-11-19,M
288,2021-01-18,Organic,Jan-21,CAMP_00002,South,Web,2021-01-20,Inactive,1973-07-16,M
289,2021-01-26,Organic,Jan-21,CAMP_00002,North,Web,,Inactive,1985-07-24,M
290,2021-01-09,Organic,Jan-21,CAMP_00002,Tier2,Web,,Active,1980-04-01,F
291,2021-01-20,Referral,Jan-21,CAMP_00003,South,Web,2021-01-24,Inactive,1997-06-01,F
292,2021-01-20,Influencer,Jan-21,CAMP_00004,South,Mobile,2021-02-12,Inactive,1991-03-10,F
293,2021-01-20,Paid Ads,Jan-21,CAMP_00001,East,Web,2021-02-05,Inactive,1980-10-10,F
294,2021-01-12,Paid Ads,Jan-21,CAMP_00001,West,Mobile,2021-01-16,Active,1984-07-18,F
295,2021-01-28,Paid Ads,Jan-21,CAMP_00001,Tier2,Mobile,2021-02-09,Inactive,1995-05-02,M
296,2021-01-22,Organic,Jan-21,CAMP_00002,East,Mobile,2021-01-29,Inactive,1988-07-07,F
297,2021-01-09,Organic,Jan-21,CAMP_00002,West,Mobile,2021-01-11,Inactive,1980-08-19,M
298,2021-01-04,Influencer,Jan-21,CAMP_00004,North,Mobile,2021-01-14,Inactive,1978-06-04,M
299,2021-01-05,Organic,Jan-21,CAMP_00002,Tier2,Mobile,2021-01-07,Inactive,1981-05-26,M
300,2021-01-28,Paid Ads,Jan-21,CAMP_00001,East,Mobile,2021-01-29,Inactive,1990-12-29,F
301,2021-01-24,Paid Ads,Jan-21,CAMP_00001,West,Mobile,2021-02-06,Inactive,1989-10-28,F
302,2021-01-12,Influencer,Jan-21,CAMP_00004,East,Mobile,2021-01-25,Inactive,1987-07-15,M
303,2021-01-09,Organic,Jan-21,CAMP_00002,West,Mobile,2021-01-14,Active,1993-12-04,F
304,2021-01-18,Referral,Jan-21,CAMP_00003,North,Web,2021-01-20,Inactive,1967-03-03,F
305,2021-01-10,Organic,Jan-21,CAMP_00002,North,Web,2021-01-12,Inactive,1969-06-17,F
306,2021-01-28,Paid Ads,Jan-21,CAMP_00001,South,Mobile,2021-02-04,Inactive,1979-10-15,M
307,2021-01-15,Referral,Jan-21,CAMP_00003,Tier2,Mobile,2021-01-25,Inactive,1989-10-09,F
308,2021-01-18,Paid Ads,Jan-21,CAMP_00001,West,Mobile,2021-01-19,Inactive,1992-03-19,F
309,2021-01-03,Referral,Jan-21,CAMP_00003,North,Web,,Inactive,1961-09-02,F
310,2021-01-21,Organic,Jan-21,CAMP_00002,North,Web,2021-01-22,Inactive,1982-10-12,M
311,2021-01-27,Paid Ads,Jan-21,CAMP_00001,East,Mobile,2021-01-31,Inactive,1994-02-06,M
312,2021-01-01,Organic,Jan-21,CAMP_00002,West,Mobile,2021-01-08,Inactive,1982-01-18,M
313,2021-01-30,Paid Ads,Jan-21,CAMP_00001,South,Web,,Inactive,1988-09-20,F
314,2021-01-30,Influencer,Jan-21,CAMP_00004,North,Mobile,2021-01-31,Inactive,1975-05-28,M
315,2021-01-02,Organic,Jan-21,CAMP_00002,Tier2,Mobile,2021-01-09,Inactive,1977-09-15,F
316,2021-01-05,Paid Ads,Jan-21,CAMP_00001,Tier2,Web,2021-01-23,Inactive,1987-03-27,F
317,2021-01-27,Paid Ads,Jan-21,CAMP_00001,North,Web,2021-01-30,Inactive,1978-12-31,M
318,2021-01-15,Paid Ads,Jan-21,CAMP_00001,West,Web,2021-01-16,Inactive,1988-10-28,F
319,2021-01-17,Organic,Jan-21,CAMP_00002,North,Mobile,2021-01-20,Active,1989-03-30,F
320,2021-01-20,Influencer,Jan-21,CAMP_00004,South,Web,2021-01-22,Inactive,1987-03-06,F
321,2021-01-06,Paid Ads,Jan-21,CAMP_00001,West,Mobile,2021-01-14,Inactive,1991-01-07,M
322,2021-01-25,Organic,Jan-21,CAMP_00002,South,Mobile,2021-02-10,Active,1984-04-22,M
323,2021-01-06,Referral,Jan-21,CAMP_00003,Tier2,Mobile,2021-01-08,Inactive,1996-05-12,M
324,2021-01-23,Influencer,Jan-21,CAMP_00004,South,Web,2021-01-26,Inactive,1984-08-14,M
325,2021-01-27,Paid Ads,Jan-21,CAMP_00001,West,Web,2021-02-06,Inactive,1988-02-29,F
326,2021-01-05,Organic,Jan-21,CAMP_00002,East,Web,,Active,1991-11-08,F
327,2021-01-05,Paid Ads,Jan-21,CAMP_00001,North,Web,2021-01-11,Inactive,1987-04-11,F
328,2021-01-22,Paid Ads,Jan-21,CAMP_00001,East,Mobile,2021-01-29,Inactive,1978-04-14,M
329,2021-01-18,Referral,Jan-21,CAMP_00003,West,Mobile,2021-01-29,Active,1975-05-08,M
330,2021-01-13,Referral,Jan-21,CAMP_00003,East,Mobile,2021-01-16,Active,1994-02-15,F
331,2021-01-02,Referral,Jan-21,CAMP_00003,Tier2,Mobile,2021-01-31,Inactive,1979-03-13,M
332,2021-01-21,Organic,Jan-21,CAMP_00002,East,Mobile,2021-01-22,Inactive,1987-03-11,M
333,2021-01-07,Influencer,Jan-21,CAMP_00004,South,Web,2021-01-13,Inactive,1996-08-28,M
334,2021-01-10,Paid Ads,Jan-21,CAMP_00001,East,Mobile,2021-01-12,Inactive,1974-08-10,F
335,2021-01-01,Paid Ads,Jan-21,CAMP_00001,North,Mobile,2021-01-07,Inactive,1981-08-22,M
336,2021-01-06,Referral,Jan-21,CAMP_00003,South,Mobile,2021-01-09,Inactive,1994-03-13,M
337,2021-01-14,Paid Ads,Jan-21,CAMP_00001,South,Mobile,2021-01-22,Inactive,1965-11-11,M
338,2021-01-17,Influencer,Jan-21,CAMP_00004,Tier2,Mobile,,Inactive,1997-01-17,F
339,2021-01-21,Paid Ads,Jan-21,CAMP_00001,East,Mobile,,Inactive,1983-08-31,M
340,2021-01-27,Organic,Jan-21,CAMP_00002,East,Mobile,2021-01-28,Inactive,1989-04-25,F
341,2021-01-27,Referral,Jan-21,CAMP_00003,East,Web,,Inactive,1991-04-23,M
342,2021-01-19,Organic,Jan-21,CAMP_00002,West,Mobile,2021-01-29,Active,1992-01-08,M
343,2021-01-31,Paid Ads,Jan-21,CAMP_00001,South,Mobile,2021-02-02,Inactive,1988-08-08,M
344,2021-01-06,Organic,Jan-21,CAMP_00002,East,Mobile,2021-01-09,Inactive,1990-09-08,F
345,2021-01-10,Organic,Jan-21,CAMP_00002,Tier2,Mobile,2021-01-12,Inactive,1980-02-01,F
346,2021-01-13,Paid Ads,Jan-21,CAMP_00001,North,Web,2021-01-16,Inactive,1971-06-25,M
347,2021-01-25,Paid Ads,Jan-21,CAMP_00001,East,Mobile,2021-01-29,Inactive,1977-10-22,M
348,2021-01-04,Organic,Jan-21,CAMP_00002,South,Mobile,2021-01-22,Active,1984-07-09,F
349,2021-01-13,Referral,Jan-21,CAMP_00003,West,Mobile,2021-01-19,Inactive,1991-09-28,F
350,2021-01-21,Organic,Jan-21,CAMP_00002,South,Mobile,2021-01-26,Active,1981-03-21,F
351,2021-01-05,Organic,Jan-21,CAMP_00002,East,Mobile,2021-01-17,Inactive,1977-09-25,F
352,2021-01-05,Influencer,Jan-21,CAMP_00004,North,Mobile,2021-01-06,Inactive,1985-11-11,F
353,2021-01-31,Paid Ads,Jan-21,CAMP_00001,North,Mobile,2021-02-08,Inactive,1979-08-03,F
354,2021-01-22,Organic,Jan-21,CAMP_00002,East,Web,2021-02-04,Inactive,1995-12-05,M
355,2021-01-17,Organic,Jan-21,CAMP_00002,North,Mobile,2021-01-24,Inactive,1978-01-21,F
356,2021-01-31,Organic,Jan-21,CAMP_00002,West,Mobile,2021-02-02,Inactive,2000-08-31,M
357,2021-01-22,Referral,Jan-21,CAMP_00003,North,Mobile,2021-01-28,Inactive,1983-04-17,M
358,2021-01-21,Organic,Jan-21,CAMP_00002,Tier2,Mobile,2021-01-24,Inactive,1976-09-03,F
359,2021-01-18,Referral,Jan-21,CAMP_00003,North,Mobile,2021-02-08,Inactive,1974-10-12,M
360,2021-01-14,Referral,Jan-21,CAMP_00003,North,Mobile,2021-01-18,Active,1974-04-26,M
361,2021-01-19,Organic,Jan-21,CAMP_00002,East,Mobile,2021-01-22,Inactive,1981-09-03,F
362,2021-01-30,Paid Ads,Jan-21,CAMP_00001,South,Mobile,2021-02-06,Inactive,1998-02-26,F
363,2021-01-13,Organic,Jan-21,CAMP_00002,North,Mobile,2021-01-27,Inactive,1979-10-11,F
364,2021-01-26,Organic,Jan-21,CAMP_00002,East,Mobile,2021-01-28,Inactive,1982-05-03,F
365,2021-01-08,Influencer,Jan-21,CAMP_00004,North,Web,2021-01-19,Inactive,1984-05-01,F
366,2021-01-21,Organic,Jan-21,CAMP_00002,West,Mobile,2021-01-25,Inactive,1978-01-22,M
367,2021-01-14,Referral,Jan-21,CAMP_00003,South,Mobile,2021-01-22,Inactive,1986-05-06,M
368,2021-01-31,Organic,Jan-21,CAMP_00002,Tier2,Mobile,2021-02-15,Inactive,1991-09-24,M
369,2021-01-23,Paid Ads,Jan-21,CAMP_00001,North,Mobile,2021-01-30,Inactive,1992-05-30,F
370,2021-01-09,Organic,Jan-21,CAMP_00002,West,Mobile,2021-01-11,Inactive,1986-04-17,Other
371,2021-01-14,Organic,Jan-21,CAMP_00002,West,Mobile,2021-01-23,Active,1987-11-16,F
372,2021-01-14,Paid Ads,Jan-21,CAMP_00001,North,Web,2021-01-23,Inactive,1987-06-14,M
373,2021-01-28,Paid Ads,Jan-21,CAMP_00001,South,Mobile,2021-01-29,Inactive,1982-03-27,F
374,2021-01-19,Referral,Jan-21,CAMP_00003,West,Web,2021-01-26,Inactive,1975-07-09,M
375,2021-01-24,Influencer,Jan-21,CAMP_00004,Tier2,Mobile,2021-01-25,Inactive,1974-01-08,M
376,2021-01-26,Influencer,Jan-21,CAMP_00004,North,Web,2021-02-05,Inactive,1980-07-08,Other
377,2021-01-20,Organic,Jan-21,CAMP_00002,North,Mobile,,Inactive,1983-06-14,F
378,2021-01-24,Organic,Jan-21,CAMP_00002,West,Web,2021-01-26,Inactive,1986-09-12,F
379,2021-01-29,Organic,Jan-21,CAMP_00002,North,Mobile,2021-01-30,Inactive,1989-03-03,F
380,2021-01-11,Influencer,Jan-21,CAMP_00004,West,Mobile,2021-01-16,Inactive,1978-05-13,F
381,2021-01-25,Paid Ads,Jan-21,CAMP_00001,West,Web,,Inactive,1989-06-24,Other
382,2021-01-15,Referral,Jan-21,CAMP_00003,South,Mobile,,Inactive,1988-07-12,F
383,2021-01-10,Organic,Jan-21,CAMP_00002,East,Web,2021-01-11,Inactive,1991-02-20,F
384,2021-01-24,Organic,Jan-21,CAMP_00002,North,Web,2021-02-01,Inactive,1990-11-24,F
385,2021-01-14,Paid Ads,Jan-21,CAMP_00001,West,Mobile,2021-01-20,Inactive,1986-10-18,M
386,2021-01-01,Organic,Jan-21,CAMP_00002,South,Web,2021-01-10,Inactive,1986-10-07,M
387,2021-01-30,Influencer,Jan-21,CAMP_00004,South,Mobile,2021-02-09,Active,1990-09-01,M
388,2021-01-13,Organic,Jan-21,CAMP_00002,West,Mobile,2021-01-16,Inactive,1978-12-18,F
389,2021-01-05,Paid Ads,Jan-21,CAMP_00001,South,Web,2021-01-22,Inactive,1976-09-18,M
390,2021-01-01,Paid Ads,Jan-21,CAMP_00001,West,Mobile,2021-01-16,Inactive,1987-12-09,M
391,2021-01-19,Organic,Jan-21,CAMP_00002,East,Web,2021-01-20,Inactive,1982-12-07,M
392,2021-01-01,Paid Ads,Jan-21,CAMP_00001,North,Mobile,2021-01-10,Inactive,1983-07-23,F
393,2021-01-22,Paid Ads,Jan-21,CAMP_00001,South,Web,2021-01-24,Inactive,1992-07-24,M
394,2021-01-30,Influencer,Jan-21,CAMP_00004,Tier2,Mobile,,Active,1989-03-12,F
395,2021-01-02,Organic,Jan-21,CAMP_00002,Tier2,Mobile,2021-01-05,Inactive,1992-06-23,F
396,2021-01-05,Organic,Jan-21,CAMP_00002,West,Web,2021-01-09,Inactive,1997-08-08,F
397,2021-01-30,Paid Ads,Jan-21,CAMP_00001,South,Mobile,,Inactive,1982-06-02,F
398,2021-01-31,Referral,Jan-21,CAMP_00003,North,Mobile,2021-02-06,Inactive,1990-12-19,F
399,2021-01-30,Paid Ads,Jan-21,CAMP_00001,East,Web,2021-02-11,Inactive,1982-11-15,F
400,2021-01-02,Influencer,Jan-21,CAMP_00004,West,Web,2021-01-03,Inactive,1982-07-19,F
401,2021-01-30,Paid Ads,Jan-21,CAMP_00001,North,Mobile,2021-02-05,Active,1975-04-03,F
402,2021-01-15,Referral,Jan-21,CAMP_00003,East,Mobile,,Inactive,1979-04-03,F
403,2021-01-22,Referral,Jan-21,CAMP_00003,East,Web,2021-01-30,Active,1990-10-06,M
404,2021-01-30,Referral,Jan-21,CAMP_00003,East,Mobile,,Inactive,1969-05-19,M
405,2021-01-17,Paid Ads,Jan-21,CAMP_00001,South,Web,2021-01-21,Inactive,1995-05-06,M
406,2021-01-09,Paid Ads,Jan-21,CAMP_00001,North,Mobile,2021-01-12,Inactive,1992-03-02,F
407,2021-01-10,Organic,Jan-21,CAMP_00002,North,Mobile,2021-01-20,Inactive,1984-07-18,Other
408,2021-01-23,Paid Ads,Jan-21,CAMP_00001,North,Mobile,2021-01-26,Inactive,1984-10-19,F
409,2021-01-24,Referral,Jan-21,CAMP_00003,West,Mobile,2021-01-28,Inactive,1985-02-19,F
410,2021-01-14,Organic,Jan-21,CAMP_00002,East,Mobile,2021-01-19,Active,1983-11-09,F
411,2021-01-10,Organic,Jan-21,CAMP_00002,South,Mobile,2021-01-31,Active,1978-10-23,F
412,2021-01-27,Referral,Jan-21,CAMP_00003,East,Mobile,2021-02-10,Inactive,1982-06-01,M
413,2021-01-11,Influencer,Jan-21,CAMP_00004,East,Web,2021-01-27,Inactive,1967-01-29,F
414,2021-01-20,Referral,Jan-21,CAMP_00003,West,Mobile,2021-01-27,Inactive,1994-05-02,M
415,2021-01-23,Paid Ads,Jan-21,CAMP_00001,East,Mobile,2021-01-24,Inactive,1976-11-04,M
416,2021-01-19,Organic,Jan-21,CAMP_00002,East,Web,2021-01-21,Inactive,1993-05-13,Other
417,2021-01-07,Paid Ads,Jan-21,CAMP_00001,North,Mobile,,Inactive,1978-11-29,M
418,2021-01-04,Paid Ads,Jan-21,CAMP_00001,South,Web,,Inactive,1989-10-14,F
419,2021-01-04,Organic,Jan-21,CAMP_00002,West,Web,2021-01-06,Inactive,1992-01-22,M
420,2021-01-03,Organic,Jan-21,CAMP_00002,East,Web,2021-01-06,Inactive,1988-09-26,F
421,2021-01-02,Paid Ads,Jan-21,CAMP_00001,East,Mobile,2021-01-05,Inactive,1978-10-23,F
422,2021-01-19,Organic,Jan-21,CAMP_00002,North,Mobile,2021-01-24,Active,1987-03-11,F
423,2021-01-28,Paid Ads,Jan-21,CAMP_00001,Tier2,Mobile,2021-02-08,Inactive,1978-06-26,Other
424,2021-01-19,Paid Ads,Jan-21,CAMP_00001,East,Mobile,2021-01-23,Inactive,1982-06-30,F
425,2021-01-27,Paid Ads,Jan-21,CAMP_00001,East,Mobile,2021-02-12,Active,1990-03-31,F
426,2021-01-20,Paid Ads,Jan-21,CAMP_00001,West,Mobile,2021-01-23,Inactive,1989-09-09,F
427,2021-01-02,Organic,Jan-21,CAMP_00002,South,Mobile,2021-01-11,Inactive,1976-12-18,M
428,2021-01-19,Organic,Jan-21,CAMP_00002,South,Mobile,2021-01-31,Inactive,1990-05-26,F
429,2021-01-16,Organic,Jan-21,CAMP_00002,West,Mobile,2021-02-03,Inactive,1985-07-09,M
430,2021-01-13,Referral,Jan-21,CAMP_00003,South,Web,2021-01-15,Inactive,1982-02-13,M
431,2021-01-07,Paid Ads,Jan-21,CAMP_00001,East,Web,2021-01-08,Inactive,1969-01-01,F
432,2021-01-26,Paid Ads,Jan-21,CAMP_00001,South,Mobile,2021-02-07,Inactive,1987-07-06,F
433,2021-01-26,Paid Ads,Jan-21,CAMP_00001,Tier2,Web,2021-01-28,Inactive,1979-02-26,F
434,2021-01-15,Influencer,Jan-21,CAMP_00004,Tier2,Mobile,2021-01-24,Inactive,1973-06-11,M
435,2021-01-05,Paid Ads,Jan-21,CAMP_00001,North,Web,2021-01-10,Inactive,1984-07-31,M
436,2021-01-18,Referral,Jan-21,CAMP_00003,North,Mobile,2021-01-26,Inactive,1991-05-27,M
437,2021-01-01,Influencer,Jan-21,CAMP_00004,South,Mobile,2021-01-02,Inactive,1988-09-28,M
438,2021-01-30,Influencer,Jan-21,CAMP_00004,South,Mobile,2021-02-09,Inactive,1985-01-26,M
439,2021-01-11,Organic,Jan-21,CAMP_00002,West,Web,,Inactive,1980-11-30,F
440,2021-01-20,Organic,Jan-21,CAMP_00002,East,Mobile,2021-01-23,Active,1993-01-20,F
441,2021-01-19,Influencer,Jan-21,CAMP_00004,North,Web,2021-01-21,Inactive,1995-03-03,F
442,2021-01-21,Referral,Jan-21,CAMP_00003,South,Mobile,2021-01-24,Inactive,1991-10-02,M
443,2021-01-05,Organic,Jan-21,CAMP_00002,South,Web,,Inactive,1972-11-16,M
444,2021-01-30,Influencer,Jan-21,CAMP_00004,North,Mobile,2021-02-21,Inactive,1995-11-02,M
445,2021-01-10,Influencer,Jan-21,CAMP_00004,North,Mobile,2021-01-25,Inactive,1980-05-25,M
446,2021-01-08,Paid Ads,Jan-21,CAMP_00001,East,Mobile,2021-01-11,Inactive,1998-12-27,F
447,2021-01-14,Paid Ads,Jan-21,CAMP_00001,West,Mobile,2021-01-19,Inactive,1980-08-02,M
448,2021-01-27,Paid Ads,Jan-21,CAMP_00001,East,Mobile,2021-01-29,Inactive,1973-04-11,Other
449,2021-01-30,Referral,Jan-21,CAMP_00003,South,Mobile,2021-02-05,Active,1982-04-30,F
450,2021-01-28,Organic,Jan-21,CAMP_00002,South,Mobile,2021-01-29,Inactive,1982-05-01,M
451,2021-01-13,Influencer,Jan-21,CAMP_00004,East,Mobile,2021-01-27,Inactive,1986-10-17,M
452,2021-01-19,Organic,Jan-21,CAMP_00002,Tier2,Web,2021-02-11,Inactive,1979-03-24,M
453,2021-01-06,Paid Ads,Jan-21,CAMP_00001,East,Mobile,,Active,1979-08-19,F
454,2021-01-31,Influencer,Jan-21,CAMP_00004,North,Mobile,2021-02-03,Inactive,1977-12-29,M
455,2021-01-12,Organic,Jan-21,CAMP_00002,West,Web,,Active,1979-01-05,F
456,2021-01-04,Referral,Jan-21,CAMP_00003,South,Mobile,2021-01-10,Inactive,1986-03-08,M
457,2021-01-30,Paid Ads,Jan-21,CAMP_00001,Tier2,Web,2021-02-04,Inactive,1978-11-07,M
458,2021-01-17,Paid Ads,Jan-21,CAMP_00001,South,Web,2021-01-28,Inactive,1990-01-03,F
459,2021-01-04,Organic,Jan-21,CAMP_00002,North,Mobile,2021-01-22,Inactive,1973-02-07,M
460,2021-01-09,Paid Ads,Jan-21,CAMP_00001,South,Web,2021-01-15,Inactive,1990-02-08,M
461,2021-01-14,Referral,Jan-21,CAMP_00003,Tier2,Web,,Active,1997-10-29,F
462,2021-01-25,Organic,Jan-21,CAMP_00002,East,Web,2021-02-04,Inactive,1992-12-15,F
463,2021-01-30,Paid Ads,Jan-21,CAMP_00001,South,Mobile,2021-02-04,Inactive,2000-01-18,M
464,2021-01-02,Organic,Jan-21,CAMP_00002,East,Mobile,2021-01-11,Inactive,1982-09-28,F
465,2021-01-08,Referral,Jan-21,CAMP_00003,Tier2,Web,2021-01-18,Inactive,1986-04-16,Other
466,2021-01-29,Paid Ads,Jan-21,CAMP_00001,East,Web,2021-02-01,Active,1991-09-10,F
467,2021-01-23,Paid Ads,Jan-21,CAMP_00001,East,Mobile,2021-01-28,Active,1996-07-30,F
468,2021-01-09,Paid Ads,Jan-21,CAMP_00001,East,Web,2021-01-31,Inactive,1983-06-27,F
469,2021-01-25,Paid Ads,Jan-21,CAMP_00001,East,Mobile,,Inactive,1984-10-17,M
470,2021-01-20,Influencer,Jan-21,CAMP_00004,East,Mobile,2021-01-22,Inactive,1989-12-29,F
471,2021-01-16,Organic,Jan-21,CAMP_00002,West,Mobile,2021-01-17,Inactive,1978-02-19,F
472,2021-01-01,Paid Ads,Jan-21,CAMP_00001,North,Mobile,2021-01-02,Inactive,1979-08-27,F
473,2021-01-22,Organic,Jan-21,CAMP_00002,South,Mobile,2021-01-23,Active,1986-11-30,F
474,2021-01-16,Influencer,Jan-21,CAMP_00004,West,Mobile,2021-01-26,Inactive,1982-08-10,F
475,2021-01-11,Influencer,Jan-21,CAMP_00004,South,Mobile,2021-01-13,Inactive,1987-09-17,F
476,2021-01-29,Referral,Jan-21,CAMP_00003,Tier2,Web,2021-02-04,Inactive,1980-07-22,M
477,2021-01-14,Paid Ads,Jan-21,CAMP_00001,East,Mobile,2021-01-22,Inactive,1994-11-22,M
478,2021-01-29,Referral,Jan-21,CAMP_00003,Tier2,Mobile,,Inactive,1983-05-29,M
479,2021-01-11,Paid Ads,Jan-21,CAMP_00001,East,Mobile,2021-01-20,Inactive,1982-04-08,F
480,2021-01-05,Paid Ads,Jan-21,CAMP_00001,East,Mobile,2021-01-17,Inactive,1987-09-27,F
481,2021-01-11,Organic,Jan-21,CAMP_00002,Tier2,Mobile,2021-01-18,Inactive,1986-09-05,F
482,2021-01-07,Referral,Jan-21,CAMP_00003,Tier2,Mobile,2021-01-09,Active,1986-08-27,F
483,2021-01-01,Paid Ads,Jan-21,CAMP_00001,North,Mobile,2021-01-12,Inactive,1975-10-28,M
484,2021-01-10,Organic,Jan-21,CAMP_00002,Tier2,Mobile,2021-01-20,Inactive,1986-11-26,M
485,2021-01-31,Referral,Jan-21,CAMP_00003,South,Mobile,2021-02-12,Inactive,1993-08-30,F
486,2021-01-24,Organic,Jan-21,CAMP_00002,East,Web,2021-01-25,Active,1990-12-30,M
487,2021-01-29,Paid Ads,Jan-21,CAMP_00001,North,Mobile,2021-02-01,Active,1968-05-18,F
488,2021-01-25,Paid Ads,Jan-21,CAMP_00001,North,Web,2021-01-27,Inactive,1995-07-12,F
489,2021-01-10,Paid Ads,Jan-21,CAMP_00001,South,Mobile,2021-01-12,Inactive,1978-07-14,M
490,2021-01-28,Organic,Jan-21,CAMP_00002,South,Web,2021-01-30,Inactive,1989-09-21,F
491,2021-01-29,Influencer,Jan-21,CAMP_00004,North,Web,2021-01-30,Inactive,1994-07-06,F
492,2021-01-22,Paid Ads,Jan-21,CAMP_00001,Tier2,Mobile,2021-02-04,Inactive,1977-01-05,M
493,2021-01-10,Organic,Jan-21,CAMP_00002,North,Mobile,2021-01-11,Inactive,1987-08-26,F
494,2021-01-22,Referral,Jan-21,CAMP_00003,East,Mobile,2021-01-23,Inactive,1993-05-25,F
495,2021-01-23,Paid Ads,Jan-21,CAMP_00001,South,Mobile,2021-02-03,Inactive,1989-08-31,M
496,2021-01-16,Paid Ads,Jan-21,CAMP_00001,West,Mobile,2021-01-27,Inactive,1998-08-04,M
497,2021-01-09,Organic,Jan-21,CAMP_00002,South,Web,2021-01-22,Inactive,1967-05-10,F
498,2021-01-16,Paid Ads,Jan-21,CAMP_00001,West,Mobile,2021-01-29,Inactive,1986-12-19,F
499,2021-01-15,Influencer,Jan-21,CAMP_00004,West,Web,2021-01-19,Inactive,1999-08-23,F
500,2021-01-18,Paid Ads,Jan-21,CAMP_00001,West,Web,2021-01-31,Inactive,1982-10-09,F
501,2021-01-12,Organic,Jan-21,CAMP_00002,North,Mobile,2021-01-13,Inactive,1989-06-17,F
502,2021-01-27,Paid Ads,Jan-21,CAMP_00001,West,Mobile,2021-02-01,Active,1979-01-17,M
503,2021-01-16,Organic,Jan-21,CAMP_00002,North,Mobile,2021-01-27,Active,1988-05-07,M
504,2021-01-01,Referral,Jan-21,CAMP_00003,West,Web,2021-01-07,Inactive,1973-08-10,F
